split,stem,label_path,image_path
test,gss1846_jpg.rf.5149693eaecbb036b7c59ead34d1e64c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1846_jpg.rf.5149693eaecbb036b7c59ead34d1e64c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1846_jpg.rf.5149693eaecbb036b7c59ead34d1e64c.jpg
test,gss1849_jpg.rf.e026f1425d7903ccc8bf885933794dbd,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1849_jpg.rf.e026f1425d7903ccc8bf885933794dbd.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1849_jpg.rf.e026f1425d7903ccc8bf885933794dbd.jpg
test,gss1851_jpg.rf.392b3d10833a1e60d188c732ac427b40,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1851_jpg.rf.392b3d10833a1e60d188c732ac427b40.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1851_jpg.rf.392b3d10833a1e60d188c732ac427b40.jpg
test,gss1860_jpg.rf.4e8ec6636e8b4529a0ea131213ed2dd7,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1860_jpg.rf.4e8ec6636e8b4529a0ea131213ed2dd7.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1860_jpg.rf.4e8ec6636e8b4529a0ea131213ed2dd7.jpg
test,gss1863_jpg.rf.4356de3c939fc46cf719ad8bbfb84de0,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1863_jpg.rf.4356de3c939fc46cf719ad8bbfb84de0.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1863_jpg.rf.4356de3c939fc46cf719ad8bbfb84de0.jpg
test,gss186_jpg.rf.6a6f01f56d4f68934aa2de8e003a5da2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss186_jpg.rf.6a6f01f56d4f68934aa2de8e003a5da2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss186_jpg.rf.6a6f01f56d4f68934aa2de8e003a5da2.jpg
test,gss1881_jpg.rf.d59988c8bbba5bc5497e22660e58e12f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1881_jpg.rf.d59988c8bbba5bc5497e22660e58e12f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1881_jpg.rf.d59988c8bbba5bc5497e22660e58e12f.jpg
test,gss1884_jpg.rf.7cc729b27e2be238008f5c0cee12b669,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1884_jpg.rf.7cc729b27e2be238008f5c0cee12b669.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1884_jpg.rf.7cc729b27e2be238008f5c0cee12b669.jpg
test,gss1885_jpg.rf.d3e04346327b21a11ce8bba3662ae3f8,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1885_jpg.rf.d3e04346327b21a11ce8bba3662ae3f8.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1885_jpg.rf.d3e04346327b21a11ce8bba3662ae3f8.jpg
test,gss1902_jpg.rf.dfb819f3719e535490c0a95213c944c0,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1902_jpg.rf.dfb819f3719e535490c0a95213c944c0.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1902_jpg.rf.dfb819f3719e535490c0a95213c944c0.jpg
test,gss1913_jpg.rf.d31b7ae7b14a30f57983e28ccce35b69,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1913_jpg.rf.d31b7ae7b14a30f57983e28ccce35b69.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1913_jpg.rf.d31b7ae7b14a30f57983e28ccce35b69.jpg
test,gss1918_jpg.rf.653a4979e42bffe159c7f52facbbf8fb,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1918_jpg.rf.653a4979e42bffe159c7f52facbbf8fb.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1918_jpg.rf.653a4979e42bffe159c7f52facbbf8fb.jpg
test,gss1924_jpg.rf.1ab0de216080f2e19647dcdcb4165c95,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1924_jpg.rf.1ab0de216080f2e19647dcdcb4165c95.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1924_jpg.rf.1ab0de216080f2e19647dcdcb4165c95.jpg
test,gss1933_jpg.rf.849704026f64df7f8a6e429f8ba48e76,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1933_jpg.rf.849704026f64df7f8a6e429f8ba48e76.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1933_jpg.rf.849704026f64df7f8a6e429f8ba48e76.jpg
test,gss1961_jpg.rf.09be66f6e1964968f35058f3eb8478fa,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss1961_jpg.rf.09be66f6e1964968f35058f3eb8478fa.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss1961_jpg.rf.09be66f6e1964968f35058f3eb8478fa.jpg
test,gss196_jpg.rf.24e53ac25075ef9bd9dbca92ec2d0ac2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss196_jpg.rf.24e53ac25075ef9bd9dbca92ec2d0ac2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss196_jpg.rf.24e53ac25075ef9bd9dbca92ec2d0ac2.jpg
test,gss2001_jpg.rf.1f10c5eba7bf6b5763b03c254ba476b2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2001_jpg.rf.1f10c5eba7bf6b5763b03c254ba476b2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2001_jpg.rf.1f10c5eba7bf6b5763b03c254ba476b2.jpg
test,gss2004_jpg.rf.059c9fdeb6537418fd00e08fdb5d91c9,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2004_jpg.rf.059c9fdeb6537418fd00e08fdb5d91c9.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2004_jpg.rf.059c9fdeb6537418fd00e08fdb5d91c9.jpg
test,gss2014_jpg.rf.30f6a3e8ac4aa7c5e37a8793c215dfb8,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2014_jpg.rf.30f6a3e8ac4aa7c5e37a8793c215dfb8.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2014_jpg.rf.30f6a3e8ac4aa7c5e37a8793c215dfb8.jpg
test,gss2030_jpg.rf.0569316ea1b36105f9092876239a3fa7,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2030_jpg.rf.0569316ea1b36105f9092876239a3fa7.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2030_jpg.rf.0569316ea1b36105f9092876239a3fa7.jpg
test,gss2060_jpg.rf.46e8b03547bd4b9787da235e175a42df,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2060_jpg.rf.46e8b03547bd4b9787da235e175a42df.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2060_jpg.rf.46e8b03547bd4b9787da235e175a42df.jpg
test,gss2065_jpg.rf.714bebad2656e2bb6fd021a7e1827eac,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2065_jpg.rf.714bebad2656e2bb6fd021a7e1827eac.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2065_jpg.rf.714bebad2656e2bb6fd021a7e1827eac.jpg
test,gss2073_jpg.rf.b10f528a7c7095f9889525201dfb8bbe,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2073_jpg.rf.b10f528a7c7095f9889525201dfb8bbe.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2073_jpg.rf.b10f528a7c7095f9889525201dfb8bbe.jpg
test,gss2081_jpg.rf.ad262c370fd712c058f7bbc2edb52b4e,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2081_jpg.rf.ad262c370fd712c058f7bbc2edb52b4e.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2081_jpg.rf.ad262c370fd712c058f7bbc2edb52b4e.jpg
test,gss2082_jpg.rf.88525e689247a782a51e21801ead9a22,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2082_jpg.rf.88525e689247a782a51e21801ead9a22.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2082_jpg.rf.88525e689247a782a51e21801ead9a22.jpg
test,gss2083_jpg.rf.af407d4d167d9265157c3748aefd3174,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss2083_jpg.rf.af407d4d167d9265157c3748aefd3174.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss2083_jpg.rf.af407d4d167d9265157c3748aefd3174.jpg
test,gss211_jpg.rf.190f46ce8c1dd32498b28a5062bcb56f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss211_jpg.rf.190f46ce8c1dd32498b28a5062bcb56f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss211_jpg.rf.190f46ce8c1dd32498b28a5062bcb56f.jpg
test,gss218_jpg.rf.a827f432bebb22bb6eacd9fcb6367a38,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss218_jpg.rf.a827f432bebb22bb6eacd9fcb6367a38.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss218_jpg.rf.a827f432bebb22bb6eacd9fcb6367a38.jpg
test,gss219_jpg.rf.d4a10fe8c80ce46dde2d1c3830d26fe9,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss219_jpg.rf.d4a10fe8c80ce46dde2d1c3830d26fe9.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss219_jpg.rf.d4a10fe8c80ce46dde2d1c3830d26fe9.jpg
test,gss220_jpg.rf.aef2e7cc985be8e1611816313dfb48f1,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss220_jpg.rf.aef2e7cc985be8e1611816313dfb48f1.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss220_jpg.rf.aef2e7cc985be8e1611816313dfb48f1.jpg
test,gss239_jpg.rf.bf8c5d6e1af879d336dddfa66b8762fc,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss239_jpg.rf.bf8c5d6e1af879d336dddfa66b8762fc.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss239_jpg.rf.bf8c5d6e1af879d336dddfa66b8762fc.jpg
test,gss244_jpg.rf.b3486033e5b94ecd3f6aa6f960cf005f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss244_jpg.rf.b3486033e5b94ecd3f6aa6f960cf005f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss244_jpg.rf.b3486033e5b94ecd3f6aa6f960cf005f.jpg
test,gss254_jpg.rf.f0f2f1b9889a0ad8a5c3af16edd6420d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss254_jpg.rf.f0f2f1b9889a0ad8a5c3af16edd6420d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss254_jpg.rf.f0f2f1b9889a0ad8a5c3af16edd6420d.jpg
test,gss25_jpg.rf.7ec23177cdb5fa6c36afc72c27218414,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss25_jpg.rf.7ec23177cdb5fa6c36afc72c27218414.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss25_jpg.rf.7ec23177cdb5fa6c36afc72c27218414.jpg
test,gss269_jpg.rf.9070625150a15e1a8d36c9c23891a8a7,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss269_jpg.rf.9070625150a15e1a8d36c9c23891a8a7.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss269_jpg.rf.9070625150a15e1a8d36c9c23891a8a7.jpg
test,gss283_jpg.rf.1123c7f955fb00ccf5a67ba913b5f8de,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss283_jpg.rf.1123c7f955fb00ccf5a67ba913b5f8de.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss283_jpg.rf.1123c7f955fb00ccf5a67ba913b5f8de.jpg
test,gss300_jpg.rf.4db18b0b1bb80b2110b7b5ae5d8026ad,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss300_jpg.rf.4db18b0b1bb80b2110b7b5ae5d8026ad.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss300_jpg.rf.4db18b0b1bb80b2110b7b5ae5d8026ad.jpg
test,gss30_jpg.rf.abf43f34f4dcb047baf089e087e2f799,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss30_jpg.rf.abf43f34f4dcb047baf089e087e2f799.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss30_jpg.rf.abf43f34f4dcb047baf089e087e2f799.jpg
test,gss317_jpg.rf.d1176868e52bb7aa8114f8f1e4ae45ea,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss317_jpg.rf.d1176868e52bb7aa8114f8f1e4ae45ea.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss317_jpg.rf.d1176868e52bb7aa8114f8f1e4ae45ea.jpg
test,gss323_jpg.rf.a6764179f23711079eb328b67b4f3c10,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss323_jpg.rf.a6764179f23711079eb328b67b4f3c10.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss323_jpg.rf.a6764179f23711079eb328b67b4f3c10.jpg
test,gss32_jpg.rf.fe0ce854b02611c0a488e6fec5d411d2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss32_jpg.rf.fe0ce854b02611c0a488e6fec5d411d2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss32_jpg.rf.fe0ce854b02611c0a488e6fec5d411d2.jpg
test,gss344_jpg.rf.bee1b44e8af9aa704bbd4a8a349b839f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss344_jpg.rf.bee1b44e8af9aa704bbd4a8a349b839f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss344_jpg.rf.bee1b44e8af9aa704bbd4a8a349b839f.jpg
test,gss345_jpg.rf.3f18e581600e1d79d93512b13ff224b5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss345_jpg.rf.3f18e581600e1d79d93512b13ff224b5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss345_jpg.rf.3f18e581600e1d79d93512b13ff224b5.jpg
test,gss368_jpg.rf.84a7d6ba8599e8c6dab9d66ec5b60dc3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss368_jpg.rf.84a7d6ba8599e8c6dab9d66ec5b60dc3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss368_jpg.rf.84a7d6ba8599e8c6dab9d66ec5b60dc3.jpg
test,gss378_jpg.rf.2cf253a34add78632c5ceb80498650b1,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss378_jpg.rf.2cf253a34add78632c5ceb80498650b1.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss378_jpg.rf.2cf253a34add78632c5ceb80498650b1.jpg
test,gss37_jpg.rf.04243565a36c86c2f0dcd48e30781fbb,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss37_jpg.rf.04243565a36c86c2f0dcd48e30781fbb.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss37_jpg.rf.04243565a36c86c2f0dcd48e30781fbb.jpg
test,gss392_jpg.rf.df8744364e404a5328169f1f21703708,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss392_jpg.rf.df8744364e404a5328169f1f21703708.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss392_jpg.rf.df8744364e404a5328169f1f21703708.jpg
test,gss393_jpg.rf.d93f8e19bf687d187798b642d0bbf6c9,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss393_jpg.rf.d93f8e19bf687d187798b642d0bbf6c9.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss393_jpg.rf.d93f8e19bf687d187798b642d0bbf6c9.jpg
test,gss397_jpg.rf.77393c2c8d0358f46d4c699d16fb0c12,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss397_jpg.rf.77393c2c8d0358f46d4c699d16fb0c12.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss397_jpg.rf.77393c2c8d0358f46d4c699d16fb0c12.jpg
test,gss400_jpg.rf.699147fbc07804d185ade87b155d3f4c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss400_jpg.rf.699147fbc07804d185ade87b155d3f4c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss400_jpg.rf.699147fbc07804d185ade87b155d3f4c.jpg
test,gss406_jpg.rf.8caacc1b882551433564988146b9784e,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss406_jpg.rf.8caacc1b882551433564988146b9784e.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss406_jpg.rf.8caacc1b882551433564988146b9784e.jpg
test,gss40_jpg.rf.644b5330c5316e4ecfcf4ac506a2630a,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss40_jpg.rf.644b5330c5316e4ecfcf4ac506a2630a.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss40_jpg.rf.644b5330c5316e4ecfcf4ac506a2630a.jpg
test,gss420_jpg.rf.9d2e25289549387b0bed4ab0474abbfc,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss420_jpg.rf.9d2e25289549387b0bed4ab0474abbfc.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss420_jpg.rf.9d2e25289549387b0bed4ab0474abbfc.jpg
test,gss428_jpg.rf.6b77c21885a263c6b0385da9690fb959,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss428_jpg.rf.6b77c21885a263c6b0385da9690fb959.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss428_jpg.rf.6b77c21885a263c6b0385da9690fb959.jpg
test,gss437_jpg.rf.ff6f0dac494960718727b61993dd8e60,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss437_jpg.rf.ff6f0dac494960718727b61993dd8e60.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss437_jpg.rf.ff6f0dac494960718727b61993dd8e60.jpg
test,gss438_jpg.rf.e97d8d694b8bbae9794a7fffb8becac1,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss438_jpg.rf.e97d8d694b8bbae9794a7fffb8becac1.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss438_jpg.rf.e97d8d694b8bbae9794a7fffb8becac1.jpg
test,gss439_jpg.rf.41882a60083387cd924f0855971de7db,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss439_jpg.rf.41882a60083387cd924f0855971de7db.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss439_jpg.rf.41882a60083387cd924f0855971de7db.jpg
test,gss449_jpg.rf.5dab59838187aa4967c9230234882574,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss449_jpg.rf.5dab59838187aa4967c9230234882574.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss449_jpg.rf.5dab59838187aa4967c9230234882574.jpg
test,gss453_jpg.rf.d9fbe92afacf9db7847c295481327927,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss453_jpg.rf.d9fbe92afacf9db7847c295481327927.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss453_jpg.rf.d9fbe92afacf9db7847c295481327927.jpg
test,gss45_jpg.rf.9b4414fd608918f0069178270d15792d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss45_jpg.rf.9b4414fd608918f0069178270d15792d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss45_jpg.rf.9b4414fd608918f0069178270d15792d.jpg
test,gss466_jpg.rf.f2dc32fcd95fc87adcea87f1715b609d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss466_jpg.rf.f2dc32fcd95fc87adcea87f1715b609d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss466_jpg.rf.f2dc32fcd95fc87adcea87f1715b609d.jpg
test,gss46_jpg.rf.2fdb850a1e05fa606a6ccb2dcfb077c8,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss46_jpg.rf.2fdb850a1e05fa606a6ccb2dcfb077c8.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss46_jpg.rf.2fdb850a1e05fa606a6ccb2dcfb077c8.jpg
test,gss474_jpg.rf.b544553e5184b04cebd6d0b5efa33315,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss474_jpg.rf.b544553e5184b04cebd6d0b5efa33315.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss474_jpg.rf.b544553e5184b04cebd6d0b5efa33315.jpg
test,gss48_jpg.rf.a2c0f0c96c37c01a79305aad5b28edb5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss48_jpg.rf.a2c0f0c96c37c01a79305aad5b28edb5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss48_jpg.rf.a2c0f0c96c37c01a79305aad5b28edb5.jpg
test,gss502_jpg.rf.2332f3400704fdda4757c00916f5bb28,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss502_jpg.rf.2332f3400704fdda4757c00916f5bb28.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss502_jpg.rf.2332f3400704fdda4757c00916f5bb28.jpg
test,gss506_jpg.rf.c39464832d2b93e2ee9374475a4a89d0,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss506_jpg.rf.c39464832d2b93e2ee9374475a4a89d0.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss506_jpg.rf.c39464832d2b93e2ee9374475a4a89d0.jpg
test,gss510_jpg.rf.66180af01e75891da4e6dc2c18a070bd,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss510_jpg.rf.66180af01e75891da4e6dc2c18a070bd.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss510_jpg.rf.66180af01e75891da4e6dc2c18a070bd.jpg
test,gss514_jpg.rf.6f57b2a006650e98d108e48ef8aad930,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss514_jpg.rf.6f57b2a006650e98d108e48ef8aad930.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss514_jpg.rf.6f57b2a006650e98d108e48ef8aad930.jpg
test,gss520_jpg.rf.b481f561d12fbade58afe337aed8a00f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss520_jpg.rf.b481f561d12fbade58afe337aed8a00f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss520_jpg.rf.b481f561d12fbade58afe337aed8a00f.jpg
test,gss528_jpg.rf.1549de9a8e2c9a2b7d8d2ae34aeabb19,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss528_jpg.rf.1549de9a8e2c9a2b7d8d2ae34aeabb19.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss528_jpg.rf.1549de9a8e2c9a2b7d8d2ae34aeabb19.jpg
test,gss531_jpg.rf.9e7caa68afd971068da145ab4cd4a629,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\test\gss531_jpg.rf.9e7caa68afd971068da145ab4cd4a629.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\test\gss531_jpg.rf.9e7caa68afd971068da145ab4cd4a629.jpg
